fk_well,date,gwl
1113,2001-08-20,94.22
1113,2001-08-27,94.19
1113,2001-09-03,94.16
1113,2001-09-10,94.17
1113,2001-09-17,94.18
1113,2001-09-24,94.2
1113,2001-10-01,94.13
1113,2001-10-08,94.2
1113,2001-10-15,94.17
1113,2001-10-22,94.14
1113,2001-10-29,94.13
1113,2001-11-05,94.14
1113,2001-11-12,94.22
1113,2001-11-19,94.28
1113,2001-11-26,94.27
1113,2001-12-03,94.71
1113,2001-12-10,94.64
1113,2001-12-17,94.59
1113,2001-12-24,94.58
1113,2001-12-31,94.62
1113,2002-01-07,94.58
1113,2002-01-14,94.56
1113,2002-01-21,94.61
1113,2002-01-28,94.68
1113,2002-02-04,94.67
1113,2002-02-11,94.84
1113,2002-02-18,94.98
1113,2002-02-25,95.16
1113,2002-03-04,95.11
1113,2002-03-11,95
1113,2002-03-18,94.94
1113,2002-03-25,95.16
1113,2002-04-01,95.03
1113,2002-04-08,94.94
1113,2002-04-15,94.85
1113,2002-04-22,94.84
1113,2002-04-29,94.85
1113,2002-05-06,95.24
1113,2002-05-13,95.1
1113,2002-05-20,95.01
1113,2002-05-27,94.94
1113,2002-06-03,94.85
1113,2002-06-10,94.82
1113,2002-06-17,94.69
1113,2002-06-24,94.63
1113,2002-07-01,94.56
1113,2002-07-08,94.52
1113,2002-07-15,94.49
1113,2002-07-22,94.53
1113,2002-07-29,94.59
1113,2002-08-05,94.68
1113,2002-08-12,94.68
1113,2002-08-19,94.58
1113,2002-08-26,94.5
1113,2002-09-02,94.5
1113,2002-09-09,94.49
1113,2002-09-16,94.44
1113,2002-09-23,94.43
1113,2002-09-30,94.39
1113,2002-10-07,94.55
1113,2002-10-14,94.60384615384615
1113,2002-10-21,94.6576923076923
1113,2002-10-28,94.71153846153845
1113,2002-11-04,94.76538461538462
1113,2002-11-11,94.81923076923077
1113,2002-11-18,94.87307692307692
1113,2002-11-25,94.92692307692307
1113,2002-12-02,94.98076923076923
1113,2002-12-09,95.03461538461538
1113,2002-12-16,95.08846153846154
1113,2002-12-23,95.1423076923077
1113,2002-12-30,95.19615384615385
1113,2003-01-06,95.25
1113,2003-01-13,95.07
1113,2003-01-20,95.05
1113,2003-01-27,95.09
1113,2003-02-03,95.25
1113,2003-02-10,95.07
1113,2003-02-17,94.96
1113,2003-02-24,94.88
1113,2003-03-03,94.84
1113,2003-03-10,94.81
1113,2003-03-17,94.76
1113,2003-03-24,94.72
1113,2003-03-31,94.68
1113,2003-04-07,94.65
1113,2003-04-14,94.62
1113,2003-04-21,94.58
1113,2003-04-28,94.55
1113,2003-05-05,94.49
1113,2003-05-12,94.46
1113,2003-05-19,94.47
1113,2003-05-26,94.49
1113,2003-06-02,94.46
1113,2003-06-09,94.4
1113,2003-06-16,94.38
1113,2003-06-23,94.33
1113,2003-06-30,94.27
1113,2003-07-07,94.23
1113,2003-07-14,94.18
1113,2003-07-21,94.13
1113,2003-07-28,94.12
1113,2003-08-04,94.08
1113,2003-08-11,94.03
1113,2003-08-18,94
1113,2003-08-25,93.97
1113,2003-09-01,93.95
1113,2003-09-08,94.02
1113,2003-09-15,93.93
1113,2003-09-22,93.91
1113,2003-09-29,93.89
1113,2003-10-06,93.88
1113,2003-10-13,93.86
1113,2003-10-20,93.89
1113,2003-10-27,93.83
1113,2003-11-03,93.83
1113,2003-11-10,93.82
1113,2003-11-17,93.81
1113,2003-11-24,93.83
1113,2003-12-01,93.87
1113,2003-12-08,93.8
1113,2003-12-15,93.82
1113,2003-12-22,93.81
1113,2003-12-29,93.8
1113,2004-01-05,93.79
1113,2004-01-12,93.83
1113,2004-01-19,93.86
1113,2004-01-26,93.95
1113,2004-02-02,93.94
1113,2004-02-09,93.93
1113,2004-02-16,94
1113,2004-02-23,94
1113,2004-03-01,93.97
1113,2004-03-08,93.97
1113,2004-03-15,93.97
1113,2004-03-22,94
1113,2004-03-29,93.97
1113,2004-04-05,93.96
1113,2004-04-12,93.94
1113,2004-04-19,93.93
1113,2004-04-26,93.9
1113,2004-05-03,93.87
1113,2004-05-10,93.98
1113,2004-05-17,93.96
1113,2004-05-24,93.93
1113,2004-05-31,93.88
1113,2004-06-07,93.87
1113,2004-06-14,93.86
1113,2004-06-21,93.84
1113,2004-06-28,93.8
1113,2004-07-05,93.78
1113,2004-07-12,93.79
1113,2004-07-19,93.76
1113,2004-07-26,93.77
1113,2004-08-02,93.73
1113,2004-08-09,93.73
1113,2004-08-16,93.72
1113,2004-08-23,93.71
1113,2004-08-30,93.76
1113,2004-09-06,93.72
1113,2004-09-13,93.69
1113,2004-09-20,93.69
1113,2004-09-27,93.69
1113,2004-10-04,93.7
1113,2004-10-11,93.67
1113,2004-10-18,93.66
1113,2004-10-25,93.66
1113,2004-11-01,93.68
1113,2004-11-08,93.66
1113,2004-11-15,93.72
1113,2004-11-22,93.7
1113,2004-11-29,93.74
1113,2004-12-06,93.72
1113,2004-12-13,93.71
1113,2004-12-20,93.71
1113,2004-12-27,93.81
1113,2005-01-03,93.78
1113,2005-01-10,93.8
1113,2005-01-17,93.77
1113,2005-01-24,93.81
1113,2005-01-31,93.81
1113,2005-02-07,93.8
1113,2005-02-14,94.04
1113,2005-02-21,94.1
1113,2005-02-28,94.08
1113,2005-03-07,94.05
1113,2005-03-14,94.16
1113,2005-03-21,94.16
1113,2005-03-28,94.14
1113,2005-04-04,94.17
1113,2005-04-11,94.14
1113,2005-04-18,94.15
1113,2005-04-25,94.35
1113,2005-05-02,94.37
1113,2005-05-09,94.37
1113,2005-05-16,94.35
1113,2005-05-23,94.34
1113,2005-05-30,94.3
1113,2005-06-06,94.23
1113,2005-06-13,94.21
1113,2005-06-20,94.12
1113,2005-06-27,94.08
1113,2005-07-04,94.08
1113,2005-07-11,94.05
1113,2005-07-18,94.02
1113,2005-07-25,93.99
1113,2005-08-01,93.94
1113,2005-08-08,93.92
1113,2005-08-15,93.9
1113,2005-08-22,94.03
1113,2005-08-29,93.86
1113,2005-09-05,93.81
1113,2005-09-12,93.79
1113,2005-09-19,93.78
1113,2005-09-26,93.76
1113,2005-10-03,93.78
1113,2005-10-10,93.75
1113,2005-10-17,93.73
1113,2005-10-24,93.72
1113,2005-10-31,93.71
1113,2005-11-07,93.7
1113,2005-11-14,93.69
1113,2005-11-21,93.68
1113,2005-11-28,93.69
1113,2005-12-05,93.67
1113,2005-12-12,93.66
1113,2005-12-19,93.67
1113,2005-12-26,93.67
1113,2006-01-02,93.68
1113,2006-01-09,93.69
1113,2006-01-16,93.7
1113,2006-01-23,93.68
1113,2006-01-30,93.68
1113,2006-02-06,93.68
1113,2006-02-13,93.67
1113,2006-02-20,93.71
1113,2006-02-27,93.71
1113,2006-03-06,93.71
1113,2006-03-13,93.82
1113,2006-03-20,93.81
1113,2006-03-27,93.86
1113,2006-04-03,93.87
1113,2006-04-10,93.88
1113,2006-04-17,93.88
1113,2006-04-24,93.86
1113,2006-05-01,93.84
1113,2006-05-08,93.82
1113,2006-05-15,93.8
1113,2006-05-22,93.81
1113,2006-05-29,93.84
1113,2006-06-05,93.83
1113,2006-06-12,93.8
1113,2006-06-19,93.76
1113,2006-06-26,93.73
1113,2006-07-03,93.7
1113,2006-07-10,93.7
1113,2006-07-17,93.67
1113,2006-07-24,93.667
1113,2006-07-31,93.664
1113,2006-08-07,93.661
1113,2006-08-14,93.658
1113,2006-08-21,93.655
1113,2006-08-28,93.652
1113,2006-09-04,93.649
1113,2006-09-11,93.646
1113,2006-09-18,93.643
1113,2006-09-25,93.64
1113,2006-10-02,93.63
1113,2006-10-09,93.74
1113,2006-10-16,93.73
1113,2006-10-23,93.74
1113,2006-10-30,93.76
1113,2006-11-06,93.75
1113,2006-11-13,93.76
1113,2006-11-20,93.7657142857143
1113,2006-11-27,93.77142857142857
1113,2006-12-04,93.77714285714286
1113,2006-12-11,93.78285714285714
1113,2006-12-18,93.78857142857143
1113,2006-12-25,93.7942857142857
1113,2007-01-01,93.8
1113,2007-01-08,93.79
1113,2007-01-15,93.77
1113,2007-01-22,93.81
1113,2007-01-29,93.8
1113,2007-02-05,93.81
1113,2007-02-12,93.86
1113,2007-02-19,93.95
1113,2007-02-26,93.96
1113,2007-03-05,94.13
1113,2007-03-12,94.1
1113,2007-03-19,94.14
1113,2007-03-26,94.28
1113,2007-04-02,94.31
1113,2007-04-09,94.28
1113,2007-04-16,94.25
1113,2007-04-23,94.2
1113,2007-04-30,94.15
1113,2007-05-07,94.11
1113,2007-05-14,94.12
1113,2007-05-21,94.12
1113,2007-05-28,94.11
1113,2007-06-04,94.17
1113,2007-06-11,94.12
1113,2007-06-18,94.22
1113,2007-06-25,94.35
1113,2007-07-02,94.39
1113,2007-07-09,94.45
1113,2007-07-16,94.38
1113,2007-07-23,94.37
1113,2007-07-30,94.28
1113,2007-08-06,94.26
1113,2007-08-13,94.24
1113,2007-08-20,94.38
1113,2007-08-27,94.31
1113,2007-09-03,94.28
1113,2007-09-10,94.27
1113,2007-09-17,94.21
1113,2007-09-24,94.28
1113,2007-10-01,94.17
1113,2007-10-08,94.14
1113,2007-10-15,94.13
1113,2007-10-22,94.12
1113,2007-10-29,94.1
1113,2007-11-05,94.07
1113,2007-11-12,94.06
1113,2007-11-19,94.1
1113,2007-11-26,94.09
1113,2007-12-03,94.23
1113,2007-12-10,94.3
1113,2007-12-17,94.36
1113,2007-12-24,94.32
1113,2007-12-31,94.29
1113,2008-01-07,94.38
1113,2008-01-14,94.39
1113,2008-01-21,94.43
1113,2008-01-28,94.37
1113,2008-02-04,94.45
1113,2008-02-11,94.47
1113,2008-02-18,94.43
1113,2008-02-25,94.41
1113,2008-03-03,94.59
1113,2008-03-10,94.61
1113,2008-03-17,94.72
1113,2008-03-24,94.79
1113,2008-03-31,94.69
1113,2008-04-07,94.68
1113,2008-04-14,94.82
1113,2008-04-21,94.88
1113,2008-04-28,94.8
1113,2008-05-05,94.73
1113,2008-05-12,94.71
1113,2008-05-19,94.58
1113,2008-05-26,94.5
1113,2008-06-02,94.49
1113,2008-06-09,94.44
1113,2008-06-16,94.4
1113,2008-06-23,94.38
1113,2008-06-30,94.31
1113,2008-07-07,94.3
1113,2008-07-14,94.24
1113,2008-07-21,94.2
1113,2008-07-28,94.18
1113,2008-08-04,94.13
1113,2008-08-11,94.12
1113,2008-08-18,94.1
1113,2008-08-25,94.12
1113,2008-09-01,94.08
1113,2008-09-08,94.08
1113,2008-09-15,94.05
1113,2008-09-22,94.03
1113,2008-09-29,94.05
1113,2008-10-06,94.01
1113,2008-10-13,94
1113,2008-10-20,93.98
1113,2008-10-27,94
1113,2008-11-03,93.99
1113,2008-11-10,93.97
1113,2008-11-17,93.95
1113,2008-11-24,93.98
1113,2008-12-01,93.98
1113,2008-12-08,94.01
1113,2008-12-15,94.01
1113,2008-12-22,94.07
1113,2008-12-29,94.06
1113,2009-01-05,94.08
1113,2009-01-12,94.04
1113,2009-01-19,94.05
1113,2009-01-26,94.07
1113,2009-02-02,94.08
1113,2009-02-09,94.05
1113,2009-02-16,94.1
1113,2009-02-23,94.12
1113,2009-03-02,94.36
1113,2009-03-09,94.44
1113,2009-03-16,94.59
1113,2009-03-23,94.6
1113,2009-03-30,94.54
1113,2009-04-06,94.56
1113,2009-04-13,94.47
1113,2009-04-20,94.51
1113,2009-04-27,94.47
1113,2009-05-04,94.46
1113,2009-05-11,94.37
1113,2009-05-18,94.33
1113,2009-05-25,94.3
1113,2009-06-01,94.31
1113,2009-06-08,94.21
1113,2009-06-15,94.19
1113,2009-06-22,94.17
1113,2009-06-29,94.17
1113,2009-07-06,94.14
1113,2009-07-13,94.11
1113,2009-07-20,94.12
1113,2009-07-27,94.1
1113,2009-08-03,94.06
1113,2009-08-10,94.02
1113,2009-08-17,94
1113,2009-08-24,93.97
1113,2009-08-31,93.94
1113,2009-09-07,93.91
1113,2009-09-14,93.9
1113,2009-09-21,93.9
1113,2009-09-28,93.84
1113,2009-10-05,93.83
1113,2009-10-12,93.85
1113,2009-10-19,93.89
1113,2009-10-26,93.9
1113,2009-11-02,93.88
1113,2009-11-09,93.87
1113,2009-11-16,93.87
1113,2009-11-23,93.91
1113,2009-11-30,93.92
1113,2009-12-07,93.91
1113,2009-12-14,93.95
1113,2009-12-21,93.99
1113,2009-12-28,94.09
1113,2010-01-04,94.25
1113,2010-01-11,94.24
1113,2010-01-18,94.28
1113,2010-01-25,94.3
1113,2010-02-01,94.36
1113,2010-02-08,94.58
1113,2010-02-15,94.54
1113,2010-02-22,94.49
1113,2010-03-01,94.53
1113,2010-03-08,94.5
1113,2010-03-15,94.43
1113,2010-03-22,94.44
1113,2010-03-29,94.45
1113,2010-04-05,94.47
1113,2010-04-12,94.46
1113,2010-04-19,94.45
1113,2010-04-26,94.43
1113,2010-05-03,94.36
1113,2010-05-10,94.38
1113,2010-05-17,94.39
1113,2010-05-24,94.45
1113,2010-05-31,94.71
1113,2010-06-07,94.68
1113,2010-06-14,94.7
1113,2010-06-21,94.69
1113,2010-06-28,94.5
1113,2010-07-05,94.4
1113,2010-07-12,94.31
1113,2010-07-19,94.24
1113,2010-07-26,94.22
1113,2010-08-02,94.29
1113,2010-08-09,94.37
1113,2010-08-16,94.46
1113,2010-08-23,94.67
1113,2010-08-30,94.8
1113,2010-09-06,94.72
1113,2010-09-13,94.77
1113,2010-09-20,94.83
1113,2010-09-27,94.76
1113,2010-10-04,94.68
1113,2010-10-11,94.61
1113,2010-10-18,94.6
1113,2010-10-25,94.56
1113,2010-11-01,94.53
1113,2010-11-08,94.58
1113,2010-11-15,94.56
1113,2010-11-22,94.5
1113,2010-11-29,94.51
1113,2010-12-06,94.66
1113,2010-12-13,95.09
1113,2010-12-20,94.99
1113,2010-12-27,95.13
1113,2011-01-03,95.03
1113,2011-01-10,95.27
1113,2011-01-17,95.33
1113,2011-01-24,95.18
1113,2011-01-31,95.12
1113,2011-02-07,95.03
1113,2011-02-14,95.01
1113,2011-02-21,94.98
1113,2011-02-28,94.9
1113,2011-03-07,94.86
1113,2011-03-14,94.82
1113,2011-03-21,94.76
1113,2011-03-28,94.78
1113,2011-04-04,94.75
1113,2011-04-11,94.7
1113,2011-04-18,94.65
1113,2011-04-25,94.6
1113,2011-05-02,94.57
1113,2011-05-09,94.5
1113,2011-05-16,94.45
1113,2011-05-23,94.42
1113,2011-05-30,94.39
1113,2011-06-06,94.35
1113,2011-06-13,94.29
1113,2011-06-20,94.27
1113,2011-06-27,94.27
1113,2011-07-04,94.22
1113,2011-07-11,94.19
1113,2011-07-18,94.19
1113,2011-07-25,94.2
1113,2011-08-01,94.18
1113,2011-08-08,94.2
1113,2011-08-15,94.22
1113,2011-08-22,94.19
1113,2011-08-29,94.26
1113,2011-09-05,94.22
1113,2011-09-12,94.22
1113,2011-09-19,94.23
1113,2011-09-26,94.19
1113,2011-10-03,94.15
1113,2011-10-10,94.15
1113,2011-10-17,94.17
1113,2011-10-24,94.15
1113,2011-10-31,94.13
1113,2011-11-07,94.13
1113,2011-11-14,94.14
1113,2011-11-21,94.09
1113,2011-11-28,94.09
1113,2011-12-05,94.09
1113,2011-12-12,94.3
1113,2011-12-19,94.32
1113,2011-12-26,94.44
1113,2012-01-02,94.52
1113,2012-01-09,94.58
1113,2012-01-16,94.61
1113,2012-01-23,94.78
1113,2012-01-30,94.72
1113,2012-02-06,94.64
1113,2012-02-13,94.62
1113,2012-02-20,94.6
1113,2012-02-27,94.58
1113,2012-03-05,94.55
1113,2012-03-12,94.54
1113,2012-03-19,94.52
1113,2012-03-26,94.5
1113,2012-04-02,94.47
1113,2012-04-09,94.45
1113,2012-04-16,94.42
1113,2012-04-23,94.41
1113,2012-04-30,94.33
1113,2012-05-07,94.35
1113,2012-05-14,94.35
1113,2012-05-21,94.41
1113,2012-05-28,94.31
1113,2012-06-04,94.31
1113,2012-06-11,94.29
1113,2012-06-18,94.25
1113,2012-06-25,94.25
1113,2012-07-02,94.21
1113,2012-07-09,94.2
1113,2012-07-16,94.22
1113,2012-07-23,94.18
1113,2012-07-30,94.16
1113,2012-08-06,94.14
1113,2012-08-13,94.1
1113,2012-08-20,94.07
1113,2012-08-27,94.07
1113,2012-09-03,94.01
1113,2012-09-10,94
1113,2012-09-17,93.98
1113,2012-09-24,94
1113,2012-10-01,93.95
1113,2012-10-08,93.94
1113,2012-10-15,93.94
1113,2012-10-22,93.93
1113,2012-10-29,93.91
1113,2012-11-05,93.98
1113,2012-11-12,94.05
1113,2012-11-19,94.07
1113,2012-11-26,94.06
1113,2012-12-03,94.05
1113,2012-12-10,94.12
1113,2012-12-17,94.17
1113,2012-12-24,94.45
1113,2012-12-31,94.53
1113,2013-01-07,94.5
1113,2013-01-14,94.49
1113,2013-01-21,94.5
1113,2013-01-28,94.51
1113,2013-02-04,94.55
1113,2013-02-11,94.8
1113,2013-02-18,94.74
1113,2013-02-25,94.73
1113,2013-03-04,94.71
1113,2013-03-11,94.69
1113,2013-03-18,94.64
1113,2013-03-25,94.62
1113,2013-04-01,94.6
1113,2013-04-08,94.57
1113,2013-04-15,94.72
1113,2013-04-22,94.7
1113,2013-04-29,94.7
1113,2013-05-06,94.73
1113,2013-05-13,94.69
1113,2013-05-20,94.82
1113,2013-05-27,95.15
1113,2013-06-03,95.33
1113,2013-06-10,95.23
1113,2013-06-17,95.1
1113,2013-06-24,95.05
1113,2013-07-01,95.08
1113,2013-07-08,94.97
1113,2013-07-15,94.87
1113,2013-07-22,94.76
1113,2013-07-29,94.69
1113,2013-08-05,94.6
1113,2013-08-12,94.57
1113,2013-08-19,94.53
1113,2013-08-26,94.52
1113,2013-09-02,94.45
1113,2013-09-09,94.45
1113,2013-09-16,94.47
1113,2013-09-23,94.55
1113,2013-09-30,94.53
1113,2013-10-07,94.62
1113,2013-10-14,94.71
1113,2013-10-21,94.75
1113,2013-10-28,94.78
1113,2013-11-04,94.77
1113,2013-11-11,94.84
1113,2013-11-18,94.81
1113,2013-11-25,94.8
1113,2013-12-02,94.77
1113,2013-12-09,94.76
1113,2013-12-16,94.67
1113,2013-12-23,94.65
1113,2013-12-30,94.86
1113,2014-01-06,94.84133333333334
1113,2014-01-13,94.82266666666666
1113,2014-01-20,94.804
1113,2014-01-27,94.78533333333333
1113,2014-02-03,94.76666666666667
1113,2014-02-10,94.748
1113,2014-02-17,94.72933333333333
1113,2014-02-24,94.71066666666667
1113,2014-03-03,94.692
1113,2014-03-10,94.67333333333333
1113,2014-03-17,94.65466666666667
1113,2014-03-24,94.636
1113,2014-03-31,94.61733333333333
1113,2014-04-07,94.59866666666666
1113,2014-04-14,94.58
1113,2014-04-21,94.54
1113,2014-04-28,94.55
1113,2014-05-05,94.56
1113,2014-05-12,94.62
1113,2014-05-19,94.64
1113,2014-05-26,94.5
1113,2014-06-02,94.45
1113,2014-06-09,94.4
1113,2014-06-16,94.3
1113,2014-06-23,94.22
1113,2014-06-30,94.2
1113,2014-07-07,94.23
1113,2014-07-14,94.28
1113,2014-07-21,94.3
1113,2014-07-28,94.27
1113,2014-08-04,94.28
1113,2014-08-11,94.29
1113,2014-08-18,94.43
1113,2014-08-25,94.37
1113,2014-09-01,94.47
1113,2014-09-08,94.5
1113,2014-09-15,94.46
1113,2014-09-22,94.44
1113,2014-09-29,94.41
1113,2014-10-06,94.39
1113,2014-10-13,94.43
1113,2014-10-20,94.44
1113,2014-10-27,94.44
1113,2014-11-03,94.44
1113,2014-11-10,94.4
1113,2014-11-17,94.53
1113,2014-11-24,94.6
1113,2014-12-01,94.58
1113,2014-12-08,94.56
1113,2014-12-15,94.5
1113,2014-12-22,94.72
1113,2014-12-29,94.73
1113,2015-01-05,95.01
1113,2015-01-12,94.8
1113,2015-01-19,95.06
1113,2015-01-26,94.95
1113,2015-02-02,95.1
1113,2015-02-09,94.98
1113,2015-02-16,94.9
1113,2015-02-23,94.88
1113,2015-03-02,94.87
1113,2015-03-09,94.87
1113,2015-03-16,94.8
1113,2015-03-23,94.75
1113,2015-03-30,94.76
1113,2015-04-06,94.67
1113,2015-04-13,94.63
1113,2015-04-20,94.59461538461538
1113,2015-04-27,94.55923076923077
1113,2015-05-04,94.52384615384615
1113,2015-05-11,94.48846153846154
1113,2015-05-18,94.45307692307692
1113,2015-05-25,94.4176923076923
1113,2015-06-01,94.38230769230769
1113,2015-06-08,94.34692307692308
1113,2015-06-15,94.31153846153846
1113,2015-06-22,94.27615384615385
1113,2015-06-29,94.24076923076923
1113,2015-07-06,94.20538461538462
1113,2015-07-13,94.17
1113,2015-07-20,94.16
1113,2015-07-27,94.11
1113,2015-08-03,94.07
1113,2015-08-10,94.05
1113,2015-08-17,94.03
1113,2015-08-24,94.02
1113,2015-08-31,94.04
1113,2015-09-07,93.97
1113,2015-09-14,94.05
1113,2015-09-21,94
1113,2015-09-28,93.94
1113,2015-10-05,93.93
1113,2015-10-12,93.92
1113,2015-10-19,93.9
1113,2015-10-26,93.87
1113,2015-11-02,93.87
1113,2015-11-09,93.86
1113,2015-11-16,93.86
1113,2015-11-23,93.93
1113,2015-11-30,93.94
1113,2015-12-07,93.94
1113,2015-12-14,93.95
1113,2015-12-21,93.95
1113,2015-12-28,93.98
1113,2016-01-04,94
1113,2016-01-11,94.07
1113,2016-01-18,94.08
1113,2016-01-25,94.1
1113,2016-02-01,94.13
1113,2016-02-08,94.18
1113,2016-02-15,94.25
1113,2016-02-22,94.27
1113,2016-02-29,94.28
1113,2016-03-07,94.32
1113,2016-03-14,94.28
1113,2016-03-21,94.29
1113,2016-03-28,94.28
1113,2016-04-04,94.3
1113,2016-04-11,94.31
1113,2016-04-18,94.43
1113,2016-04-25,94.4
1113,2016-05-02,94.33
1113,2016-05-09,94.32
1113,2016-05-16,94.26
1113,2016-05-23,94.25
1113,2016-05-30,94.43
1113,2016-06-06,94.48
1113,2016-06-13,94.7
1113,2016-06-20,94.63
1113,2016-06-27,94.53
1113,2016-07-04,94.5
1113,2016-07-11,94.44
1113,2016-07-18,94.395
1113,2016-07-25,94.35
1113,2016-08-01,94.3
1113,2016-08-08,94.29
1113,2016-08-15,94.25
1113,2016-08-22,94.22
1113,2016-08-29,94.19
1113,2016-09-05,94.15
1113,2016-09-12,94.11
1113,2016-09-19,94.07
1113,2016-09-26,94.05
1113,2016-10-03,94.03
1113,2016-10-10,94.02
1113,2016-10-17,94
1113,2016-10-24,94.07
1113,2016-10-31,94.13
1113,2016-11-07,94.11
1113,2016-11-14,94.13
1113,2016-11-21,94.16
1113,2016-11-28,94.19
1113,2016-12-05,94.15
1113,2016-12-12,94.13
1113,2016-12-19,94.11
1113,2016-12-26,94.1
1113,2017-01-02,94.099998474121
1113,2017-01-09,94.069999694824
1113,2017-01-16,94.080001831055
1113,2017-01-23,94.080001831055
1113,2017-01-30,94.080001831055
1113,2017-02-06,94.099998474121
1113,2017-02-13,94.169998168945
1113,2017-02-20,94.050003051758
1113,2017-02-27,94.129997253418
1113,2017-03-06,94.129997253418
1113,2017-03-13,94.180000305176
1113,2017-03-20,94.230003356934
1113,2017-03-27,94.199996948242
1113,2017-04-03,94.190002441406
1113,2017-04-10,94.160003662109
1113,2017-04-17,94.150001525879
1113,2017-04-24,94.129997253418
1113,2017-05-01,94.069999694824
1113,2017-05-08,94.110000610352
1113,2017-05-15,94.099998474121
1113,2017-05-22,94.120002746582
1113,2017-05-29,94.080001831055
1113,2017-06-05,94.029998779297
1113,2017-06-12,94.01000213623
1113,2017-06-19,93.980003356934
1113,2017-06-26,93.919998168945
1113,2017-07-03,93.889999389648
1113,2017-07-10,93.900001525879
1113,2017-07-17,93.900001525879
1113,2017-07-24,93.889999389648
1113,2017-07-31,93.949996948242
1113,2017-08-07,93.900001525879
1113,2017-08-14,93.959999084473
1113,2017-08-21,93.949996948242
1113,2017-08-28,93.910003662109
1113,2017-09-04,93.889999389648
1113,2017-09-11,93.879997253418
1113,2017-09-18,93.919998168945
1113,2017-09-25,93.910003662109
1113,2017-10-02,93.879997253418
1113,2017-10-09,93.910003662109
1113,2017-10-16,93.919998168945
1113,2017-10-23,93.899997711181
1113,2017-10-30,93.879997253418
1113,2017-11-06,93.849998474121
1113,2017-11-13,93.949996948242
1113,2017-11-20,93.98999786377
1113,2017-11-27,94.050003051758
1113,2017-12-04,94.150001525879
1113,2017-12-11,94.220001220703
1113,2017-12-18,94.309997558594
1113,2017-12-25,94.459999084473
1113,2018-01-01,94.550003051758
1113,2018-01-08,94.73999786377
1113,2018-01-15,94.660003662109
1113,2018-01-22,94.800003051758
1113,2018-01-29,94.76000213623
1113,2018-02-05,94.800003051758
1113,2018-02-12,94.76000213623
1113,2018-02-19,94.709999084473
1113,2018-02-26,94.660003662109
1113,2018-03-05,94.629997253418
1113,2018-03-12,94.650001525879
1113,2018-03-19,94.660003662109
1113,2018-03-26,94.650001525879
1113,2018-04-02,94.650001525879
1113,2018-04-09,94.620002746582
1113,2018-04-16,94.660003662109
1113,2018-04-23,94.599998474121
1113,2018-04-30,94.580001831055
1113,2018-05-07,94.449996948242
1113,2018-05-14,94.410003662109
1113,2018-05-21,94.400001525879
1113,2018-05-28,94.339996337891
1113,2018-06-04,94.300003051758
1113,2018-06-11,94.26000213623
1113,2018-06-18,94.319999694824
1113,2018-06-25,94.279998779297
1113,2018-07-02,94.209999084473
1113,2018-07-09,94.160003662109
1113,2018-07-16,94.110000610352
1113,2018-07-23,94.080001831055
1113,2018-07-30,94.050003051758
1113,2018-08-06,93.980003356934
1113,2018-08-13,93.949996948242
1113,2018-08-20,93.919998168945
1113,2018-08-27,93.919998168945
1113,2018-09-03,93.879997253418
1113,2018-09-10,93.849998474121
1113,2018-09-17,93.830001831055
1113,2018-09-24,93.800003051758
1113,2018-10-01,93.809997558594
1113,2018-10-08,93.790000915527
1113,2018-10-15,93.790000915527
1113,2018-10-22,93.75
1113,2018-10-29,93.75
1113,2018-11-05,93.75
1113,2018-11-12,93.75
1113,2018-11-19,93.730003356934
1113,2018-11-26,93.720001220703
1113,2018-12-03,93.709999084473
1113,2018-12-10,93.720001220703
1113,2018-12-17,93.849998474121
1113,2018-12-24,93.839996337891
1113,2018-12-31,93.819999694824
1113,2019-01-07,93.839996337891
1113,2019-01-14,93.949996948242
1113,2019-01-21,93.980003356934
1113,2019-01-28,94.01000213623
1113,2019-02-04,93.949996948242
1113,2019-02-11,94.019996643066
1113,2019-02-18,94
1113,2019-02-25,93.949996948242
1113,2019-03-04,93.959999084473
1113,2019-03-11,93.959999084473
1113,2019-03-18,93.940002441406
1113,2019-03-25,93.949996948242
1113,2019-04-01,93.919998168945
1113,2019-04-08,93.919998168945
1113,2019-04-15,93.919998168945
1113,2019-04-22,93.900001525879
1113,2019-04-29,93.860000610352
1113,2019-05-06,93.830001831055
1113,2019-05-13,93.819999694824
1113,2019-05-20,93.839996337891
1113,2019-05-27,93.940002441406
1113,2019-06-03,93.910003662109
1113,2019-06-10,93.889999389648
1113,2019-06-17,93.849998474121
1113,2019-06-24,93.849998474121
1113,2019-07-01,93.839996337891
1113,2019-07-08,93.769996643066
1113,2019-07-15,93.75
1113,2019-07-22,93.709999084473
1113,2019-07-29,93.720001220703
1113,2019-08-05,93.690002441406
1113,2019-08-12,93.669998168945
1113,2019-08-19,93.680000305176
1113,2019-08-26,93.639999389648
1113,2019-09-02,93.620002746582
1113,2019-09-09,93.599998474121
1113,2019-09-16,93.589996337891
1113,2019-09-23,93.580001831055
1113,2019-09-30,93.580001831055
1113,2019-10-07,93.599998474121
1113,2019-10-14,93.669998168945
1113,2019-10-21,93.669998168945
1113,2019-10-28,93.650001525879
1113,2019-11-04,93.669998168945
1113,2019-11-11,93.669998168945
1113,2019-11-18,93.680000305176
1113,2019-11-25,93.669998168945
1113,2019-12-02,93.660003662109
1113,2019-12-09,93.699996948242
1113,2019-12-16,93.76000213623
